search,non_terminals,derivation_rules,time,programs,queue,bank,seed
beap_search,4,11,58.503437931,4820000,6,9640906,3
beap_search,4,11,58.613148288,4830000,6,9660046,3
beap_search,4,11,58.73340685,4840000,6,9684620,3
beap_search,4,11,58.835350625,4850000,6,9700103,3
beap_search,4,11,58.947592085,4860000,6,9720131,3
beap_search,4,11,59.059765892,4870000,6,9740066,3
beap_search,4,11,59.175006167,4880000,6,9760269,3
beap_search,4,11,59.286018513,4890000,6,9780349,3
beap_search,4,11,59.401626364,4900000,6,9801167,3
beap_search,4,11,59.510776152,4910000,6,9820214,3
beap_search,4,11,59.622148103,4920000,6,9839999,3
beap_search,4,11,59.736830291,4930000,6,9860197,3
beap_search,4,11,59.84958694,4940000,6,9880035,3
beap_search,4,11,59.962310163,4950000,6,9900129,3
beap_search,4,11,60.076473069,4960000,6,9920009,3
beap_search,4,11,60.191689032,4970000,6,9940124,3
beap_search,4,11,60.305854097,4980000,6,9960339,3
beap_search,4,11,60.420669392,4990000,6,9981650,3
beap_search,4,11,60.533780652,5000000,6,10002166,3
beap_search,4,11,60.644669738,5010000,6,10021064,3
beap_search,4,11,60.755221969,5020000,6,10040275,3
beap_search,4,11,60.867471079,5030000,6,10060544,3
beap_search,4,11,60.981838572,5040000,6,10080275,3
beap_search,4,11,61.096147066,5050000,6,10100069,3
beap_search,4,11,61.210980002,5060000,6,10121443,3
beap_search,4,11,61.321310622,5070000,6,10140032,3
beap_search,4,11,61.43483787,5080000,6,10160376,3
beap_search,4,11,61.546404468,5090000,6,10180027,3
beap_search,4,11,61.66005555,5100000,6,10200382,3
beap_search,4,11,61.772682053,5110000,6,10220070,3
beap_search,4,11,61.887020019,5120000,6,10240697,3
beap_search,4,11,61.99976287,5130000,6,10260447,3
beap_search,4,11,62.113222666,5140000,6,10280481,3
beap_search,4,11,62.225709458,5150000,6,10300035,3
beap_search,4,11,62.342915988,5160000,6,10321974,3
beap_search,4,11,62.456234696,5170000,6,10341955,3
beap_search,4,11,62.568988668,5180000,6,10362205,3
beap_search,4,11,62.686950669,5190000,6,10384715,3
beap_search,4,11,62.789972621,5200000,6,10400122,3
beap_search,4,11,64.815773595,5210000,6,10420499,3
beap_search,4,11,64.92797888,5220000,6,10440572,3
beap_search,4,11,65.039898724,5230000,6,10460050,3
beap_search,4,11,65.154334585,5240000,6,10480027,3
beap_search,4,11,65.273516576,5250000,6,10501775,3
beap_search,4,11,65.385729621,5260000,6,10520997,3
beap_search,4,11,65.502274063,5270000,6,10542884,3
beap_search,4,11,65.609762515,5280000,6,10560525,3
beap_search,4,11,65.722434825,5290000,6,10580647,3
beap_search,4,11,65.840273173,5300000,6,10603145,3
beap_search,4,11,65.949412608,5310000,6,10620131,3
beap_search,4,11,66.063703704,5320000,6,10640133,3
beap_search,4,11,66.179415454,5330000,6,10660406,3
beap_search,4,11,66.293974326,5340000,6,10680164,3
beap_search,4,11,66.410675432,5350000,6,10700013,3
