solved,solution,programs,time,program_probability
False,(suffixof var0 (replace var0 overhead (upper var0))),18,15.947858455008827,3.20712924549535e-11
False,,3183,300.79568644298706,8.343665629585398e-10
False,,294,308.283345200005,3.3934153482168364e-10
False,,691,328.3996796790743,1.9413679269728293e-10
False,,206,343.550626500044,1.6107703089455475e-09
False,,611,391.72957636602223,1.4967180057580515e-10
False,,208,300.4800317080226,1.7148507165252044e-10
False,,285,308.9546484570019,3.4168887197953535e-10
False,,296,322.64300920499954,1.4166893110332057e-10
False,,577,365.4627022179775,1.5818834344831186e-09
False,,147,304.10924837796483,1.4742262695449943e-09
False,(prefixof var0 var1),4,0.012846690020523965,1.3120784157116123e-06
False,,441,303.31610017607454,3.281037851355221e-10
False,,208,312.6444771060487,1.7627815307731546e-10
False,,88,317.69399045500904,2.776508826756945e-10
False,,619,313.39859094505664,1.7020654791220144e-09
False,,335,309.7923929289682,1.7627815307731546e-10
False,(concat (concat var0  ) var1),189,9.738098556059413,1.2655124423896379e-08
False,(concat (concat var0  ) var1),225,53.881928683957085,1.2655124423896379e-08
False,,159,342.44571502693,3.4954006428561795e-09
False,,105,324.6269643229898,1.557082356385182e-10
False,(contains var0 var1),4,0.016653308062814176,9.767458798456182e-07
False,(concat (concat var0  ) var1),225,50.14050832798239,1.2655124423896379e-08
False,,334,307.8425100949826,1.6581761461324824e-10
False,,206,332.7580479279859,1.6107672366479307e-09
False,,338,372.4603762269253,1.3450875844499326e-10
False,,210,566.283094172948,8.899247284464148e-11
False,,28,330.56987838295754,1.8748432682647713e-10
False,,159,316.97179196204524,3.4953906424490297e-09
False,,1701,307.184788974002,6.839469125516582e-10
False,,834,300.0033898499096,1.6305058089950628e-10
False,,360,303.0074631080497,2.2450736410215643e-10
False,,93,332.5868819030002,3.4953906424490297e-09
False,,186,325.19988106691744,1.308800887608632e-10
False,(contains var0 9999999),3,0.006133247050456703,2.0348903020168762e-06
False,,93,336.71023627603427,3.4953906424490297e-09
False,,246,721.8269392509246,1.0192792679274407e-10
False,,215,326.86940135003533,3.4953906424490297e-09
False,,6154,301.886770882993,3.7823957503114686e-10
False,,359,303.6404121100204,1.4969857250578288e-10
False,,832,314.6251313260291,1.891172518604954e-10
False,,460,322.46295711793937,1.581892925831182e-09
False,,2109,305.4703618059866,2.7596426022278393e-10
False,,676,309.00354405806866,2.018073652041506e-10
False,,2577,338.16417895106133,2.993980432056953e-10
False,,1671,364.71047284197994,1.9822102555237532e-10
False,,384,346.090812274022,1.23440134674985e-10
False,,159,302.5224706940353,3.4954006428561795e-09
False,,410,318.05235337198246,1.7627815307731548e-10
False,,346,367.71537922497373,1.1901526402302007e-10
False,,649,341.2451322049601,1.036564309208478e-10
False,,188,1236.600435653003,3.403166599416105e-11
False,,291,300.4597093979828,1.6288377383047146e-10
False,,691,322.71007270598784,1.7627815307731548e-10
False,,378,306.8911975120427,2.1844295788557428e-10
False,,2278,317.15616400691215,6.079539707360985e-10
False,,606,321.0322072430281,1.888919081377608e-10
False,,165,367.43435860599857,2.6694469817871017e-09
False,(substr var0 1 (indexof var0   0)),272,95.8360794200562,1.0131747385743428e-09
False,,115,409.59221557411365,9.173513411346968e-10
False,,660,343.1449354989454,1.9413679269728293e-10
False,,93,305.55177980696317,3.4953906424490297e-09
False,(contains var0 var3),4,0.014808566076681018,9.767409961040095e-07
False,,93,305.55177980696317,3.4953906424490297e-09
False,,487,303.59462432899454,2.595882390980057e-10
False,,643,353.54417047300376,1.9037647023812367e-10
False,,318,324.94675512000686,1.278390882950233e-10
False,,460,300.4905885909975,1.581892925831182e-09
False,,159,301.5436342890025,3.4954006428561795e-09
False,,99,414.9580740839883,1.1227404165371567e-10
False,,2469,305.6512307420053,2.4693413986384295e-10
False,,115,423.84273313800804,9.173513411346968e-10
False,,246,666.5502503539901,1.0192792679274407e-10
False,,817,338.139233570997,1.9413679269728293e-10
False,,179,301.30151926301187,1.51355372547589e-10
False,,159,302.69536635800614,3.4953906424490297e-09
False,,924,358.28553625800123,1.19015145007756e-10
False,,2469,305.70484141899215,2.4693413986384295e-10
False,,435,415.41005046899954,2.1310734539433973e-10
False,,3188,300.10772194201127,8.324457556942635e-10
False,,154,301.8390091070032,3.4953906424490297e-09
False,,2577,315.1322223850002,2.993980432056953e-10
False,,932,314.0142662599974,2.2450770086370772e-10
False,,2183,307.32993267099664,5.711311241077432e-10
False,,435,419.80733863299247,2.1310734539433973e-10
False,,1015,310.11873239999113,5.711311241077432e-10
False,,378,314.2103997580125,2.1844295788557423e-10
False,,6,435.16936333799094,1.2964604797475687e-13
False,,435,420.0986497809936,2.1310734539433973e-10
False,,1015,311.1641143900051,5.711311241077432e-10
False,,415,322.0792951550102,1.278390882950233e-10
False,,307,328.2720926299953,1.6841123089180445e-10
False,,93,322.06556597900635,3.4953906424490297e-09
False,,922,307.5562798230094,1.8855814978259258e-10
False,,100,366.4304329459992,1.1227404165371567e-10
False,(substr (concat   var0) 1 var1),455,209.75167451999732,2.545056421042151e-10
False,,159,306.94220738799777,3.4953906424490297e-09
False,,381,342.01212929601024,2.778017021427316e-10
False,,817,341.2761007770023,1.9413687948321154e-10
False,(replace var0 - ),25,1.4899595720053185,8.093732441197868e-08
False,,697,381.59603897899797,1.4969871526953479e-10
False,(suffixof var1 var0),3,0.0009921829914674163,3.168067620835543e-05
