solved,solution,programs,time,program_probability
False,"(concat var0 (concat , (concat   var1)))",84707,151.92494977102615,2.45598634368828e+18
False,,5910,300.2978150569834,1.7908097242228865e+23
False,,19544,300.3198484040331,4.114751581296327e+24
False,,15818,300.54165510297753,2.4722788456408474e+23
False,(replace var0 (replace var0 var2 var1) var1),682,0.9910486929584295,4.626592980502064e+17
False,(replace (replace var0 - ) - ),144,2.243506754981354,5.9504369408e+17
False,(substr (concat   var0) 1 var1),459,2.103592923958786,2719273902313800.0
False,,14993,303.69589823600836,4.377748121068482e+29
False,,61927,300.4086437149672,1.1137299652064408e+29
False,,232517,300.049039739999,7.252013233003826e+24
False,(replace var0 - ),17,0.015776557964272797,11698720000.0
False,,269877,300.0278709309641,2.062110665847657e+26
False,(prefixof var0 var1),2,0.00038858898915350437,1020600.0
